#CHROM	BEGIN	END	MARKER_ID	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
multichrs	0	0	multichrs:0-0_Lipodystrophy	14418	0.00013872	8	2	2	0.006166	1.0291	0.37571	2.7392	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	4888	0.0042962	55	13	9	0.05769	6.0557	3.1898	1.8985	MODY_Extended	hdl_mgdl	40	EUR_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	21838	0.00050371	7	6	4	0.94681	0.049642	0.77475	0.0044499	Lipodystrophy	high_tg	40	All	"covart2d,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	18415	0.0070052	52	44	24	0.90739	0.0017391	0.014949	0.11634	MODY	bmi_ln	40	case_only	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	NA	NA	18	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	14118	0.010625	80	50	30	0.63758	0.02111	0.044811	0.47109	MonogenicDM_all	tg_mgdl_adj_ln	40	case_only	t2d_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	9858	0.0017245	29	9	7	2.12E-10	-53.967	8.4864	-6.3593	Low_LDL	ldl_mgdl	40	control_only	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	6941	0.14292	63	32	11	0.10826	1.8408	1.146	1.6063	High_LDL	ldl_mgdl	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	38595	0.00082912	27	27	24	1.82E-05	1.7323	0.46598	18.368	MonogenicDM_all	t2d	40	All		pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	14118	0.00014166	3	2	2	0.48073	-0.26781	0.37979	-0.70515	Neonatal_Diabetes	tg_mgdl_ln	40	case_only	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	14118	0.0015583	27	20	19	0.27414	-0.12537	0.11464	-1.0936	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	NA	NA	27	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	9320	0.00021459	2	2	2	0.058194	-58.854	31.066	-1.8945	Lipodystrophy	ldl_mgdl_adj	40	All	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	9320	0.0063305	57	27	16	0.057649	10.914	5.7486	1.8986	MonogenicDM_all	ldl_mgdl_adj	40	case_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	2969	0.012799	73	10	5	0.39569	1.9839	2.3355	0.84946	MODY_Extended	hdl_mgdl	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
18	58038687	58039422	18:58038687-58039422_Obesity	11188	0.0031284	5	4	2	NA	NA	NA	NA	Obesity	Obese	40	EUR_only	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	9320	0.001824	27	17	17	0.58188	-4.8035	8.7232	-0.55065	MonogenicDM_all	ldl_mgdl	40	case_only	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	6592	0.0016687	29	6	4	3.99E-05	-51.004	12.407	-4.111	Low_LDL	ldl_mgdl_adj	40	EUR_only	"covart2d,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00028333	8	4	4	0.026486	0.5961	0.26861	2.2192	Lipodystrophy	tg_mgdl_ln	40	case_only	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	13558	0.00014751	3	2	2	0.22332	11.294	9.2739	1.2178	Neonatal_Diabetes	hdl_mgdl	40	All	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	11233	0.00044512	7	4	3	0.77879	-0.067375	0.23986	-0.2809	Lipodystrophy	tg_mgdl_ln	40	case_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	NA	NA	18	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	4288	0.00023321	2	1	1	0.53635	-0.32112	0.51928	-0.61839	Lipodystrophy	tg_mgdl_ln	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
8	19811679	19811733	8:19811679-19811733_High_triglycerides	29641	0.00047232	2	2	0	0.049482	0.27909	0.14207	1.9645	High_triglycerides	tg_mgdl_adj_ln	40	All	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	7610	0.010381	80	29	19	0.49877	2.6913	3.9785	0.67645	MonogenicDM_all	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	7610	0.010381	80	29	19	0.49877	2.6913	3.9785	0.67645	MonogenicDM_all	ldl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
8	19797040	19819724	8:19797040-19819724_High_triglycerides	29641	0.17806	5	5	1	6.39E-33	-0.089412	0.0074722	-11.966	High_triglycerides	tg_mgdl_adj_ln	40	All	covart2d	non_pathogenic
18	58038687	58039422	18:58038687-58039422_Obesity	36168	0.0063869	5	5	2	0.02446	0.025737	0.011439	2.2499	Obesity	bmi_ln	40	All	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_Low_LDL	6880	0.0015988	29	6	4	NA	NA	NA	NA	Low_LDL	low_ldl	40	EUR_only	covart2d	pathogenic
8	19811679	19811733	8:19811679-19811733_High_triglycerides	10604	0.00056582	2	2	0	0.070858	0.36322	0.20105	1.8066	High_triglycerides	tg_mgdl_adj_ln	40	control_only	"covart2d_with_pre,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	4154	0.0019259	27	8	8	0.5729	8.8552	15.705	0.56383	MonogenicDM_all	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	14118	0.00077915	13	7	6	0.00013379	0.62668	0.16403	3.8204	High_triglycerides	tg_mgdl_adj_ln	40	case_only	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	18415	0.0013576	27	21	18	8.54E-05	-0.13299	0.033842	-3.9297	MonogenicDM_all	bmi_ln	40	case_only	t2d_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	4888	0.0045008	57	14	10	0.071786	5.6141	3.1175	1.8009	MonogenicDM_all	hdl_mgdl	40	EUR_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	9320	0.0015021	11	6	4	0.78058	-3.2782	11.768	-0.27857	Neonatal_Diabetes	ldl_mgdl_adj	40	All	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	18015	0.0066611	57	41	21	0.90178	0.0060403	0.048943	0.12341	MonogenicDM_all	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	11233	0.00017805	3	2	2	0.45196	-0.2853	0.3793	-0.75217	Neonatal_Diabetes	tg_mgdl_adj_ln	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	6592	0.14745	63	21	8	0.31344	-1.3716	1.3606	-1.0081	High_LDL	ldl_mgdl_adj	40	EUR_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	4154	0.00024073	2	1	1	0.40132	-30.993	36.925	-0.83935	Lipodystrophy	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	NA	NA	27	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	9107	0.00087845	13	5	3	0.00070147	0.61478	0.18134	3.3902	High_triglycerides	tg_mgdl_ln	40	EUR_only	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	18015	0.010269	73	48	26	0.65387	-0.018071	0.0403	-0.4484	MODY_Extended	tg_mgdl_adj_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	4696	0.00021295	11	1	1	0.55894	0.094204	0.16118	0.58446	Neonatal_Diabetes	bmi_ln	40	EUR_only	t2d_caseonly	all_vus
8	19811679	19811733	8:19811679-19811733_High_triglycerides	11233	0.00035609	2	2	1	NA	NA	NA	NA	High_triglycerides	high_tg	40	case_only	"covart2d_with_pre,covarlipidmeds"	all_vus
8	19811679	19811733	8:19811679-19811733_High_triglycerides	29642	0.0004723	2	2	0	0.14973	0.81912	0.583	2.075	High_triglycerides	high_tg_adj	40	All	covart2d	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	9771	0.0021492	18	9	6	0.49691	6.407	9.4306	0.67938	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	21838	9.16E-05	2	1	0	0.96327	0.072393	1.9125	0.0021208	Lipodystrophy	high_tg	40	All	"covart2d,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	NA	NA	18	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	EUR_only	t2d_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	7610	0.00091984	9	3	2	0.89192	2.2312	16.42	0.13588	Low_LDL	ldl_mgdl_adj	40	case_only	"covart2d,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	4154	0.0012037	17	5	5	0.96576	-0.70968	16.531	-0.042931	MODY	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	14118	0.00077915	13	7	6	0.00022658	0.59707	0.16188	3.6883	High_triglycerides	tg_mgdl_ln	40	case_only	covart2d	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	11233	0.00044512	7	4	3	NA	NA	NA	NA	Lipodystrophy	high_tg	40	case_only	"covart2d,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	3757	0.00026617	7	1	1	0.24958	-0.62572	0.54337	-1.1515	Lipodystrophy	tg_mgdl_adj_ln	40	EUR_only	t2d_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	4154	0.012037	65	12	6	0.55765	3.1073	5.2992	0.58638	MODY	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	non_pathogenic
18	58038746	58039478	18:58038746-58039478_Obesity	36168	0.00077417	9	9	5	0.048205	0.064715	0.032757	1.9756	Obesity	bmi_ln	40	All	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	2599	0.011928	80	12	7	0.44955	5.771	7.6306	0.75629	MonogenicDM_all	ldl_mgdl_adj	40	control_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	2599	0.0076953	55	10	7	0.644	4.3579	9.4294	0.46216	MODY_Extended	ldl_mgdl_adj	40	control_only	t2d_with_pre_caseonly	all_vus
8	19811679	19811733	8:19811679-19811733_High_triglycerides	21837	0.00045794	2	2	0	0.12198	0.25548	0.16519	1.5466	High_triglycerides	tg_mgdl_adj_ln	40	All	"covart2d_with_pre,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_MODY	11233	0.0093475	65	32	16	0.75068	-0.016773	0.052786	-0.31775	MODY	tg_mgdl_adj_ln	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	high_tg	40	control_only	"covart2d_with_pre,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_High_LDL	19178	0.010272	46	35	13	1.92E-09	15.559	2.59	6.0074	High_LDL	ldl_mgdl	40	All	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	3074	0.0045543	57	9	6	0.99991	-1.67E-05	0.14176	-0.00011763	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	all_vus
16	56996010	57015557	16:56996010-57015557_High_HDL	28982	0.00072459	15	14	9	0.0019496	1.5205	0.47244	9.5964	High_HDL	high_hdl	40	All	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	4997	0.00020012	3	1	1	0.75949	-0.16573	0.54132	-0.30617	Neonatal_Diabetes	tg_mgdl_adj_ln	40	EUR_only	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	9320	0.0015021	11	6	4	0.36522	-8.7006	9.6085	-0.90551	Neonatal_Diabetes	ldl_mgdl	40	case_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	7610	0.00013141	8	1	1	0.79589	-9.0544	35.002	-0.25868	Lipodystrophy	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	18015	0.00011102	3	2	2	0.60652	-0.19443	0.3775	-0.51505	Neonatal_Diabetes	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_MODY	2858	0.0045486	52	8	5	0.017109	28.132	11.791	2.3858	MODY	ldl_mgdl_adj	40	EUR_only	"t2d_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	3185	0.00062794	7	2	2	0.3658	0.31199	0.34493	0.90449	Lipodystrophy	tg_mgdl_adj_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	21838	0.00073267	13	10	8	0.0088946	1.3437	0.52545	6.8439	High_triglycerides	high_tg_adj	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	17339	0.00011535	3	2	2	0.25787	10.583	9.3533	1.1315	Neonatal_Diabetes	hdl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	9320	0.010837	46	27	14	NA	NA	NA	NA	High_LDL	high_ldl	40	case_only	covart2d	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	18015	0.0019983	18	12	6	0.72968	0.030783	0.089083	0.34555	Neonatal_Diabetes	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	14263	0.00098156	19	12	11	0.10685	5.7938	3.5928	1.6126	MODY_Extended	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	9320	0.10976	63	41	16	0.62671	0.67578	1.3894	0.48637	High_LDL	ldl_mgdl_adj	40	case_only	covart2d	non_pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	19178	0.0017729	29	14	9	4.10E-15	-56.173	7.1483	-7.8582	Low_LDL	ldl_mgdl_adj	40	All	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_MODY	14118	0.0060207	52	35	20	0.1701	0.080214	0.058467	1.372	MODY	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	22514	0.0022653	18	17	8	0.77529	-0.0067977	0.023812	-0.28547	Neonatal_Diabetes	bmi_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	3781	0.00052896	7	2	2	0.32974	-8.9012	9.1317	-0.97476	Lipodystrophy	hdl_mgdl	40	control_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	14263	0.001893	18	10	5	0.3528	2.4051	2.5883	0.9292	Neonatal_Diabetes	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
18	58038687	58039422	18:58038687-58039422_Obesity	36168	0.0063869	5	5	2	0.020184	0.32371	0.13868	5.3959	Obesity	Obese	40	All	covart2d	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00021249	2	2	1	0.52404	-0.2001	0.31405	-0.63715	Lipodystrophy	tg_mgdl_adj_ln	40	case_only	covart2d	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	9107	0.00032942	8	3	3	NA	NA	NA	NA	Lipodystrophy	high_tg_adj	40	EUR_only	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	14118	0.00042499	7	5	4	NA	NA	NA	NA	Lipodystrophy	high_tg_adj	40	case_only	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	7610	0.0053876	52	19	11	0.0028521	20.079	6.7285	2.9842	MODY	ldl_mgdl_adj	40	case_only	"t2d_caseonly,covarlipidmeds"	all_vus
18	58038746	58039478	18:58038746-58039478_Obesity	11188	0.0009832	9	5	3	NA	NA	NA	NA	Obesity	Obese	40	EUR_only	covart2d	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	11233	0.00017805	8	2	2	0.0095013	0.98393	0.37932	2.5939	Lipodystrophy	tg_mgdl_ln	40	case_only	"t2d_caseonly,covarlipidmeds"	pathogenic
8	19797040	19819724	8:19797040-19819724_High_triglycerides	21838	0.18852	5	5	1	0	-0.34653	0.042112	71.223	High_triglycerides	high_tg_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	11233	0.00044512	7	4	3	0.77879	-0.067375	0.23986	-0.2809	Lipodystrophy	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	9320	0.001824	29	8	4	5.28E-07	-43.8	8.7263	-5.0193	Low_LDL	ldl_mgdl	40	case_only	covart2d	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	2969	0.0043786	55	8	5	0.060869	7.3972	3.9448	1.8752	MODY_Extended	hdl_mgdl	40	EUR_only	"t2d_caseonly,covarlipidmeds"	all_vus
16	56996010	57015557	16:56996010-57015557_High_HDL	28982	0.00072459	15	14	9	1.02E-07	15.959	2.9978	5.3238	High_HDL	hdl_mgdl	40	All	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	7610	0.0056505	57	21	13	0.012327	16.449	6.5712	2.5032	MonogenicDM_all	ldl_mgdl_adj	40	case_only	"t2d_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	3897	0.0023095	11	4	1	0.30073	-0.1729	0.16705	-1.035	Neonatal_Diabetes	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	7610	0.0013141	19	10	10	0.69864	4.2937	11.09	0.38717	MODY_Extended	ldl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	7610	0.00091984	9	3	2	NA	NA	NA	NA	Low_LDL	low_ldl_adj	40	case_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	11075	0.0010835	17	10	9	0.10797	6.1787	3.8437	1.6075	MODY	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	7610	0.010118	73	27	17	0.51733	2.6087	4.0289	0.6475	MODY_Extended	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MonogenicDM_all	3185	0.010675	80	15	9	0.35748	-0.078148	0.084914	-0.92032	MonogenicDM_all	tg_mgdl_adj_ln	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	3987	0.00025082	2	1	1	0.35421	-39.645	42.787	-0.92656	Lipodystrophy	ldl_mgdl_adj	40	EUR_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_High_LDL	7610	0.0030223	53	8	2	NA	NA	NA	NA	High_LDL	high_ldl_adj	40	case_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	19860	0.0069486	55	28	13	0.053339	0.42671	0.2162	3.7333	MODY_Extended	t2d_with_pre	40	control_only		all_vus
18	58038687	58039422	18:58038687-58039422_Obesity	36168	0.0063869	5	5	2	0.02446	0.025737	0.011439	2.2499	Obesity	bmi_ln	40	All	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY	4099	0.01171	65	15	6	0.78703	0.0062304	0.023059	0.27019	MODY	bmi_ln	40	control_only	t2d_with_pre_caseonly	non_pathogenic
8	19797040	19819724	8:19797040-19819724_High_triglycerides	11233	0.18544	5	4	1	NA	NA	NA	NA	High_triglycerides	high_tg_adj	40	case_only	"covart2d,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	14418	0.00097101	19	12	11	0.031397	-0.30585	0.14211	-2.1522	MODY_Extended	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	9320	0.00085837	9	4	3	NA	NA	NA	NA	Low_LDL	low_ldl	40	case_only	covart2d_with_pre	non_pathogenic
16	56996010	57015557	16:56996010-57015557_High_HDL	11075	0.00090293	15	8	7	0.0010101	13.846	4.2104	3.2886	High_HDL	hdl_mgdl	40	case_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	7610	0.0013141	19	10	10	0.69864	4.2937	11.09	0.38717	MODY_Extended	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	14118	0.00014166	3	2	2	0.55697	-0.22605	0.38486	-0.58736	Neonatal_Diabetes	tg_mgdl_adj_ln	40	case_only	t2d_caseonly	pathogenic
18	58038687	58039422	18:58038687-58039422_Obesity	18535	0.004532	5	5	2	0.13822	0.35856	0.23925	2.1976	Obesity	Obese	40	control_only	covart2d_with_pre	non_pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	2858	0.0003499	7	1	1	0.50367	-28.402	42.467	-0.66881	Lipodystrophy	ldl_mgdl_adj	40	EUR_only	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	10605	0.00056577	13	5	4	0.21218	1.0877	0.88324	1.5565	High_triglycerides	high_tg_adj	40	control_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	2161	0.0060157	55	8	6	0.89008	-1.4285	10.335	-0.13823	MODY_Extended	ldl_mgdl	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	11075	0.00018059	2	1	0	0.15109	13.508	9.4082	1.4358	Lipodystrophy	hdl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
multichrs	0	0	multichrs:0-0_MODY_Extended	11233	0.0098816	73	36	18	0.71258	-0.018915	0.051342	-0.3684	MODY_Extended	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_High_triglycerides	21838	0.00073267	13	10	8	0.0018396	1.5966	0.51903	9.7031	High_triglycerides	high_tg	40	All	"covart2d,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Lipodystrophy	10604	0.00018861	8	2	2	0.37593	0.30806	0.34791	0.88545	Lipodystrophy	tg_mgdl_adj_ln	40	control_only	"covart2d_with_pre,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Low_LDL	14551	0.001993	29	11	6	3.58E-06	2.9036	0.51448	21.479	Low_LDL	low_ldl_adj	40	All	"covart2d,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_Neonatal_Diabetes	7610	0.00026281	3	2	2	0.28556	26.449	24.765	1.068	Neonatal_Diabetes	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	11919	0.0064603	55	27	12	0.02641	11.134	5.0144	2.2204	MODY_Extended	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	3757	0.0045249	57	12	9	0.87289	0.020744	0.12965	0.16	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_Lipodystrophy	29641	0.00020242	8	6	6	0.017034	0.51758	0.21691	2.3861	Lipodystrophy	tg_mgdl_adj_ln	40	All	covart2d_with_pre	pathogenic
multichrs	0	0	multichrs:0-0_MODY	3897	0.010264	65	15	6	0.07605	-0.14173	0.079865	-1.7746	MODY	tg_mgdl_adj_ln	40	control_only	t2d_with_pre_caseonly	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	11919	0.0011746	19	14	14	0.80057	-2.9601	11.718	-0.25262	MODY_Extended	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	pathogenic
multichrs	0	0	multichrs:0-0_High_LDL	9320	0.010837	46	27	14	NA	NA	NA	NA	High_LDL	high_ldl	40	case_only	covart2d_with_pre	all_vus
multichrs	0	0	multichrs:0-0_MonogenicDM_all	11075	0.0014447	27	14	13	0.20922	4.1831	3.3311	1.2558	MonogenicDM_all	hdl_mgdl	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
8	19797040	19819724	8:19797040-19819724_High_triglycerides	10605	0.1918	5	5	1	2.94E-06	-0.32841	0.072382	21.856	High_triglycerides	high_tg	40	control_only	"covart2d_with_pre,covarlipidmeds"	non_pathogenic
multichrs	0	0	multichrs:0-0_MODY_Extended	3015	0.0043118	55	8	5	0.028031	22.077	10.045	2.1979	MODY_Extended	ldl_mgdl	40	EUR_only	t2d_caseonly	all_vus
multichrs	0	0	multichrs:0-0_High_triglycerides	10604	0.00056582	13	5	4	0.088617	0.34451	0.20231	1.7029	High_triglycerides	tg_mgdl_adj_ln	40	control_only	"covart2d,covarlipidmeds"	pathogenic
