#CHROM	BEGIN	END	MARKER_ID	MARKER	Gene	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	all_vus
9	135947060	135947060	9:135947060-135947060_CEL	9:135947060-135947060	CEL	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	all_vus
7	44185189	44193001	7:44185189-44193001_GCK	7:44185189-44193001	GCK	4099	0.00048792	14	2	2	0.67668	-0.046604	0.11175	-0.41703	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	all_vus
12	121416600	121438954	12:121416600-121438954_HNF1A	12:121416600-121438954	HNF1A	4099	0.0021957	23	6	3	0.033344	-0.11233	0.052769	-2.1286	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	all_vus
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	4099	0.0021957	9	4	1	0.11585	0.082963	0.05275	1.5728	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	all_vus
20	43042354	43052694	20:43042354-43052694_HNF4A	20:43042354-43052694	HNF4A	NA	NA	4	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	all_vus
1	156107470	156107470	1:156107470-156107470_LMNA	1:156107470-156107470	LMNA	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	all_vus
13	28494327	28494372	13:28494327-28494372_PDX1	13:28494327-28494372	PDX1	4099	0.0036594	2	1	0	0.1213	0.063881	0.041223	1.5496	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	all_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	bmi_ln	40	control_only	t2d_with_pre_caseonly	all_vus
2	21229160	21229161	2:21229160-21229161_APOB	2:21229160-21229161	APOB	6880	0.0005814	2	1	0	0.3253	21.084	21.434	0.98369	High_LDL	ldl_mgdl_adj	40	EUR_only	covart2d	pathogenic
19	11200236	11240274	19:11200236-11240274_LDLR	19:11200236-11240274	LDLR	6880	0.0013081	51	7	6	2.58E-11	95.099	14.237	6.6797	High_LDL	ldl_mgdl_adj	40	EUR_only	covart2d	pathogenic
11	17417461	17417461	11:17417461-17417461_ABCC8	11:17417461-17417461	ABCC8	11266	8.88E-05	1	1	1	NA	NA	NA	NA	Neonatal_Diabetes	t2d	40	EUR_only		pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	11266	8.88E-05	1	1	1	NA	NA	NA	NA	Neonatal_Diabetes	t2d	40	EUR_only		pathogenic
11	2182066	2182066	11:2182066-2182066_INS	11:2182066-2182066	INS	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	t2d	40	EUR_only		pathogenic
16	56996009	57016150	16:56996009-57016150_CETP	16:56996009-57016150	CETP	7224	0.00083056	4	1	0	NA	NA	NA	NA	High_HDL	high_hdl	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	14418	0.0004855	6	6	5	0.58617	0.10937	0.20089	0.54441	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	15524	0.00051533	6	2	1	0.71677	-0.32029	0.97217	0.13161	Lipodystrophy	high_tg_adj	40	control_only	covart2d_with_pre	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	high_tg_adj	40	control_only	covart2d_with_pre	non_pathogenic
8	19811679	19811733	8:19811679-19811733_LPL	8:19811679-19811733	LPL	14118	0.00042499	2	2	0	NA	NA	NA	NA	High_triglycerides	high_tg	40	case_only	covart2d	all_vus
8	19797040	19819724	8:19797040-19819724_LPL	8:19797040-19819724	LPL	21838	0.18852	5	5	1	0	-0.34653	0.042112	71.223	High_triglycerides	high_tg_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	13558	0.0011064	16	9	5	0.28155	3.6484	3.3879	1.0769	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic
12	121416474	121438954	12:121416474-121438954_HNF1A	12:121416474-121438954	HNF1A	13558	0.0020652	28	16	12	0.40319	2.0748	2.482	0.83596	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	13558	0.0014014	11	8	4	0.88174	0.44825	3.013	0.14877	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic
20	43042354	43057104	20:43042354-43057104_HNF4A	20:43042354-43057104	HNF4A	13558	0.0005163	5	4	3	0.61583	-2.4884	4.9592	-0.50177	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic
13	28494327	28498711	13:28494327-28498711_PDX1	13:28494327-28498711	PDX1	13558	0.0044992	5	4	0	0.47209	1.2175	1.6931	0.71911	MODY	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic
11	17417461	17417461	11:17417461-17417461_ABCC8	11:17417461-17417461	ABCC8	18415	5.43E-05	1	1	1	0.024508	-0.38017	0.16902	-2.2493	MODY_Extended	bmi_ln	40	case_only	t2d_caseonly	pathogenic
7	44187429	44192980	7:44187429-44192980_GCK	7:44187429-44192980	GCK	18415	0.00038012	6	6	5	0.27688	-0.069532	0.063945	-1.0874	MODY_Extended	bmi_ln	40	case_only	t2d_caseonly	pathogenic
12	121426701	121435443	12:121426701-121435443_HNF1A	12:121426701-121435443	HNF1A	18415	0.00048873	7	6	4	0.069019	-0.10248	0.056356	-1.8184	MODY_Extended	bmi_ln	40	case_only	t2d_caseonly	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	bmi_ln	40	case_only	t2d_caseonly	pathogenic
20	43052700	43052700	20:43052700-43052700_HNF4A	20:43052700-43052700	HNF4A	18415	5.43E-05	1	1	1	0.63616	-0.079968	0.16903	-0.47309	MODY_Extended	bmi_ln	40	case_only	t2d_caseonly	pathogenic
11	2182066	2182066	11:2182066-2182066_INS	11:2182066-2182066	INS	18415	5.43E-05	1	1	1	0.16768	-0.23327	0.16907	-1.3797	MODY_Extended	bmi_ln	40	case_only	t2d_caseonly	pathogenic
13	28494574	28494677	13:28494574-28494677_PDX1	13:28494574-28494677	PDX1	18415	0.00010861	2	2	2	0.56128	-0.069451	0.11955	-0.58096	MODY_Extended	bmi_ln	40	case_only	t2d_caseonly	pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	NA	NA	3	0	0	NA	NA	NA	NA	Neonatal_Diabetes	hdl_mgdl	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	3188	0.0015684	11	2	0	0.56159	3.4261	5.9015	0.58054	Neonatal_Diabetes	hdl_mgdl	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
11	17408574	17408795	11:17408574-17408795_KCNJ11	11:17408574-17408795	KCNJ11	NA	NA	4	0	0	NA	NA	NA	NA	Neonatal_Diabetes	hdl_mgdl	40	control_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	14118	0.00042499	3	2	1	0.58007	-0.12132	0.21926	-0.55329	MODY_Extended	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic
9	135947060	135947060	9:135947060-135947060_CEL	9:135947060-135947060	CEL	14118	0.00021249	1	1	0	0.97776	0.0086397	0.30994	0.027876	MODY_Extended	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	14118	0.001275	16	10	6	0.80293	-0.03161	0.12666	-0.24956	MODY_Extended	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic
12	121416474	121438954	12:121416474-121438954_HNF1A	12:121416474-121438954	HNF1A	14118	0.0019833	28	15	11	0.77011	0.029696	0.10162	0.29223	MODY_Extended	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	14118	0.0013458	11	8	4	0.15376	0.17598	0.12337	1.4264	MODY_Extended	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic
20	43042354	43057104	20:43042354-43057104_HNF4A	20:43042354-43057104	HNF4A	14118	0.00049582	5	4	3	0.36309	0.18469	0.20306	0.90953	MODY_Extended	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic
11	17408574	17408795	11:17408574-17408795_KCNJ11	11:17408574-17408795	KCNJ11	14118	7.08E-05	4	1	1	0.97492	0.016894	0.53726	0.031444	MODY_Extended	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic
13	28494327	28498711	13:28494327-28498711_PDX1	13:28494327-28498711	PDX1	14118	0.0043916	5	4	0	0.7587	-0.021126	0.068774	-0.30719	MODY_Extended	tg_mgdl_ln	40	case_only	t2d_with_pre_caseonly	non_pathogenic
16	56996009	57016150	16:56996009-57016150_CETP	16:56996009-57016150	CETP	13558	0.00073757	4	4	1	0.012636	10.355	4.1518	2.4942	High_HDL	hdl_mgdl	40	case_only	covart2d	non_pathogenic
8	19797040	19819724	8:19797040-19819724_LPL	8:19797040-19819724	LPL	7292	0.21613	5	3	0	0.00022705	-0.048277	0.013088	-3.6887	High_triglycerides	tg_mgdl_ln	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic
11	17417461	17417461	11:17417461-17417461_ABCC8	11:17417461-17417461	ABCC8	4154	0.00024073	1	1	1	0.15718	62.68	44.3	1.4149	MODY_Extended	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	pathogenic
7	44187429	44192980	7:44187429-44192980_GCK	7:44187429-44192980	GCK	NA	NA	6	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	pathogenic
12	121426701	121435443	12:121426701-121435443_HNF1A	12:121426701-121435443	HNF1A	4154	0.0007222	7	3	3	0.92023	2.5632	25.593	0.10015	MODY_Extended	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	pathogenic
20	43052700	43052700	20:43052700-43052700_HNF4A	20:43052700-43052700	HNF4A	4154	0.00024073	1	1	1	0.68085	-18.226	44.309	-0.41133	MODY_Extended	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	pathogenic
11	2182066	2182066	11:2182066-2182066_INS	11:2182066-2182066	INS	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	pathogenic
13	28494574	28494677	13:28494574-28494677_PDX1	13:28494574-28494677	PDX1	4154	0.00024073	2	1	1	0.49493	30.254	44.326	0.68254	MODY_Extended	ldl_mgdl_adj	40	EUR_only	t2d_with_pre_caseonly	pathogenic
1	156105812	156106776	1:156105812-156106776_LMNA	1:156105812-156106776	LMNA	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	pathogenic
3	12421431	12475610	3:12421431-12475610_PPARG	3:12421431-12475610	PPARG	7610	0.00013141	6	1	1	0.79589	-9.0544	35.002	-0.25868	Lipodystrophy	ldl_mgdl	40	case_only	"t2d_caseonly,covarlipidmeds"	pathogenic
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	3781	0.00052896	6	2	2	0.32974	-8.9012	9.1317	-0.97476	Lipodystrophy	hdl_mgdl	40	control_only	t2d_with_pre_caseonly	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	hdl_mgdl	40	control_only	t2d_with_pre_caseonly	non_pathogenic
1	156105812	156106776	1:156105812-156106776_LMNA	1:156105812-156106776	LMNA	15524	6.44E-05	2	1	1	NA	NA	NA	NA	Lipodystrophy	high_tg	40	control_only	covart2d	pathogenic
3	12421431	12475610	3:12421431-12475610_PPARG	3:12421431-12475610	PPARG	15524	6.44E-05	6	1	1	NA	NA	NA	NA	Lipodystrophy	high_tg	40	control_only	covart2d	pathogenic
11	17417461	17417461	11:17417461-17417461_ABCC8	11:17417461-17417461	ABCC8	7610	0.00013141	1	1	1	0.16483	59.658	42.946	1.3892	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
17	36093806	36093806	17:36093806-36093806_HNF1B	17:36093806-36093806	HNF1B	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
11	2182066	2182066	11:2182066-2182066_INS	11:2182066-2182066	INS	7610	0.00013141	1	1	1	0.73897	14.323	42.983	0.33323	Neonatal_Diabetes	ldl_mgdl_adj	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	7292	0.00041141	6	2	1	0.1182	-0.45875	0.29359	-1.5626	Lipodystrophy	tg_mgdl_adj_ln	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_adj_ln	40	EUR_only	"covart2d,covarlipidmeds"	non_pathogenic
2	21230565	21230565	2:21230565-21230565_APOB	2:21230565-21230565	APOB	NA	NA	1	0	0	NA	NA	NA	NA	High_LDL	ldl_mgdl_adj	40	case_only	covart2d_with_pre	non_pathogenic
19	11210913	11241961	19:11210913-11241961_LDLR	19:11210913-11241961	LDLR	9320	0.10762	55	38	16	0.59053	0.7569	1.4066	0.53809	High_LDL	ldl_mgdl_adj	40	case_only	covart2d_with_pre	non_pathogenic
1	55505604	55524222	1:55505604-55524222_PCSK9	1:55505604-55524222	PCSK9	9320	0.0027897	7	3	0	0.77824	-2.4414	8.6692	-0.28162	High_LDL	ldl_mgdl_adj	40	case_only	covart2d_with_pre	non_pathogenic
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	4696	0.00042589	16	2	2	0.15025	-0.16399	0.11397	-1.4389	MODY	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic
12	121416474	121438954	12:121416474-121438954_HNF1A	12:121416474-121438954	HNF1A	4696	0.0014906	28	6	5	0.42993	0.048111	0.060947	0.78938	MODY	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	4696	0.00021295	11	1	1	0.55894	0.094204	0.16118	0.58446	MODY	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic
20	43042354	43057104	20:43042354-43057104_HNF4A	20:43042354-43057104	HNF4A	4696	0.0014906	5	3	1	0.66148	-0.026699	0.06097	-0.4379	MODY	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic
13	28494327	28498711	13:28494327-28498711_PDX1	13:28494327-28498711	PDX1	4696	0.0061755	5	4	0	0.21139	-0.037858	0.030288	-1.2499	MODY	bmi_ln	40	EUR_only	t2d_caseonly	non_pathogenic
1	156105812	156106776	1:156105812-156106776_LMNA	1:156105812-156106776	LMNA	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
3	12421431	12475610	3:12421431-12475610_PPARG	3:12421431-12475610	PPARG	11233	0.00017805	6	2	2	0.0095013	0.98393	0.37932	2.5939	Lipodystrophy	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	pathogenic
2	21224973	21225765	2:21224973-21225765_APOB	2:21224973-21225765	APOB	14551	0.00013745	4	2	2	0.23666	2.5175	2.199	1.4004	Low_LDL	low_ldl_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic
1	55512320	55527230	1:55512320-55527230_PCSK9	1:55512320-55527230	PCSK9	14551	0.00068724	5	3	2	0.31815	1.065	1.0108	0.99655	Low_LDL	low_ldl_adj	40	All	"covart2d,covarlipidmeds"	non_pathogenic
2	21230565	21230565	2:21230565-21230565_APOB	2:21230565-21230565	APOB	NA	NA	1	0	0	NA	NA	NA	NA	High_LDL	ldl_mgdl	40	EUR_only	covart2d	non_pathogenic
19	11210913	11241961	19:11210913-11241961_LDLR	19:11210913-11241961	LDLR	6880	0.14593	55	20	8	0.76266	-0.35171	1.1646	-0.302	High_LDL	ldl_mgdl	40	EUR_only	covart2d	non_pathogenic
1	55505604	55524222	1:55505604-55524222_PCSK9	1:55505604-55524222	PCSK9	6880	0.0024709	7	2	1	0.28117	-9.4806	8.7964	-1.0778	High_LDL	ldl_mgdl	40	EUR_only	covart2d	non_pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	14263	7.01E-05	2	1	1	0.69672	-5.235	13.431	-0.38976	Neonatal_Diabetes	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	14263	0.0014723	9	5	1	0.76473	0.87833	2.9348	0.29928	Neonatal_Diabetes	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	all_vus
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	NA	NA	9	0	0	NA	NA	NA	NA	Neonatal_Diabetes	tg_mgdl_adj_ln	40	EUR_only	"t2d_caseonly,covarlipidmeds"	all_vus
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	7610	0.0010512	16	6	4	0.50624	8.2324	12.385	0.66473	MODY	ldl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
12	121416474	121438954	12:121416474-121438954_HNF1A	12:121416474-121438954	HNF1A	7610	0.0010512	28	7	6	0.23465	14.722	12.386	1.1885	MODY	ldl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	7610	0.0018397	11	6	4	0.85514	-1.7116	9.3748	-0.18258	MODY	ldl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
20	43042354	43057104	20:43042354-43057104_HNF4A	20:43042354-43057104	HNF4A	7610	0.00052562	5	1	0	0.017884	41.473	17.51	2.3685	MODY	ldl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
13	28494327	28498711	13:28494327-28498711_PDX1	13:28494327-28498711	PDX1	7610	0.0052562	5	4	0	0.50342	-3.7439	5.595	-0.66916	MODY	ldl_mgdl	40	case_only	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
8	19797040	19819724	8:19797040-19819724_LPL	8:19797040-19819724	LPL	11233	0.18544	5	4	1	5.54E-15	-0.094641	0.012095	-7.8249	High_triglycerides	tg_mgdl_adj_ln	40	case_only	"covart2d,covarlipidmeds"	non_pathogenic
7	44185189	44193001	7:44185189-44193001_GCK	7:44185189-44193001	GCK	4154	0.0007222	14	3	3	0.38669	-18.466	21.33	-0.86573	MODY	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	all_vus
12	121416600	121438954	12:121416600-121438954_HNF1A	12:121416600-121438954	HNF1A	4154	0.0012037	23	4	3	0.18379	21.963	16.521	1.3294	MODY	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	all_vus
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	NA	NA	9	0	0	NA	NA	NA	NA	MODY	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	all_vus
20	43042354	43052694	20:43042354-43052694_HNF4A	20:43042354-43052694	HNF4A	4154	0.00096293	4	1	0	0.053103	35.729	18.468	1.9346	MODY	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	all_vus
13	28494327	28494372	13:28494327-28494372_PDX1	13:28494327-28494372	PDX1	4154	0.0014444	2	2	0	0.61901	7.518	15.118	0.4973	MODY	ldl_mgdl	40	EUR_only	t2d_with_pre_caseonly	all_vus
8	19797040	19819724	8:19797040-19819724_LPL	8:19797040-19819724	LPL	14118	0.17255	5	4	0	NA	NA	NA	NA	High_triglycerides	high_tg	40	case_only	covart2d	non_pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	9771	0.00020469	3	2	2	0.1546	-36.051	25.324	-1.4236	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
9	135947060	135947060	9:135947060-135947060_CEL	9:135947060-135947060	CEL	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	9771	0.00092109	16	7	5	0.876	-1.8642	11.946	-0.15605	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
12	121416474	121438954	12:121416474-121438954_HNF1A	12:121416474-121438954	HNF1A	9771	0.0012281	28	8	5	0.75144	3.2786	10.35	0.31675	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	9771	0.0018422	11	6	3	0.37673	7.4751	8.4562	0.88398	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
20	43042354	43057104	20:43042354-43057104_HNF4A	20:43042354-43057104	HNF4A	9771	0.00040937	5	1	0	0.043726	36.127	17.911	2.017	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
11	17408574	17408795	11:17408574-17408795_KCNJ11	11:17408574-17408795	KCNJ11	9771	0.00010234	4	1	1	0.021832	82.157	35.82	2.2936	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
13	28494327	28498711	13:28494327-28498711_PDX1	13:28494327-28498711	PDX1	9771	0.0054242	5	4	0	0.9423	0.36041	4.9791	0.072384	MODY_Extended	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
2	21228457	21258581	2:21228457-21258581_APOB	2:21228457-21258581	APOB	6880	0.0005814	20	4	4	NA	NA	NA	NA	Low_LDL	low_ldl_adj	40	EUR_only	covart2d	pathogenic
1	55505582	55525196	1:55505582-55525196_PCSK9	1:55505582-55525196	PCSK9	6880	0.0010174	9	2	0	NA	NA	NA	NA	Low_LDL	low_ldl_adj	40	EUR_only	covart2d	pathogenic
1	156107470	156107470	1:156107470-156107470_LMNA	1:156107470-156107470	LMNA	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	all_vus
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	Lipodystrophy	tg_mgdl_ln	40	control_only	t2d_with_pre_caseonly	all_vus
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	NA	NA	3	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
9	135947060	135947060	9:135947060-135947060_CEL	9:135947060-135947060	CEL	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
7	44185189	44197686	7:44185189-44197686_GCK	7:44185189-44197686	GCK	3757	0.00053234	16	2	2	0.83806	-0.077066	0.37706	-0.20438	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
12	121416474	121438954	12:121416474-121438954_HNF1A	12:121416474-121438954	HNF1A	3757	0.0013308	28	5	5	0.31165	0.24122	0.23838	1.0119	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
17	36070609	36104776	17:36070609-36104776_HNF1B	17:36070609-36104776	HNF1B	NA	NA	11	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
20	43042354	43057104	20:43042354-43057104_HNF4A	20:43042354-43057104	HNF4A	3757	0.0013308	5	2	1	0.69191	-0.094503	0.23846	-0.3963	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
11	17408574	17408795	11:17408574-17408795_KCNJ11	11:17408574-17408795	KCNJ11	NA	NA	4	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
1	156096000	156108466	1:156096000-156108466_LMNA	1:156096000-156108466	LMNA	3757	0.00026617	6	1	1	0.35315	-0.49486	0.53291	-0.92861	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
13	28494327	28498711	13:28494327-28498711_PDX1	13:28494327-28498711	PDX1	3757	0.0077189	5	4	0	0.90388	0.012106	0.10024	0.12077	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
3	12475484	12475484	3:12475484-12475484_PPARG	3:12475484-12475484	PPARG	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	EUR_only	t2d_caseonly	non_pathogenic
11	17417462	17482160	11:17417462-17482160_ABCC8	11:17417462-17482160	ABCC8	13558	0.00029503	3	2	1	0.95687	0.35471	6.5584	0.054085	Neonatal_Diabetes	hdl_mgdl	40	case_only	t2d_caseonly	non_pathogenic
