#CHROM	BEGIN	END	MARKER_ID	MARKER	Gene	NS	FRAC_WITH_RARE	NUM_ALL_VARS	NUM_PASS_VARS	NUM_SING_VARS	PVALUE	BETA	SEBETA	ZSTAT	Condition	Trait	age	subset	additional_covariates	type
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY	tg_mgdl_adj_ln	40	All	t2d_caseonly	pathogenic
chr11	116790406	116790946	chr11:116790406-116790946_APOA5	chr11:116790406-116790946	APOA5	36430	0.0010431	4	4	0	8.32E-14	0.58468	0.078291	7.4681	High_triglycerides	tg_mgdl_ln	40	All	"covart2d,covarlipidmeds"	pathogenic
chr8	19939486	19954336	chr8:19939486-19954336_LPL	chr8:19939486-19954336	LPL	36430	0.0004392	6	6	3	0.00061289	0.41353	0.1207	3.4261	High_triglycerides	tg_mgdl_ln	40	All	"covart2d,covarlipidmeds"	pathogenic
chr18	60371454	60371827	chr18:60371454-60371827_MC4R	chr18:60371454-60371827	MC4R	38450	0.00041612	3	3	1	0.042653	0.081422	0.040166	2.0272	Obesity	bmi_ln	40	All	covart2d_with_pre	non_pathogenic
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	36430	0.00079605	1	1	0	0.32632	0.088207	0.089864	0.98156	Lipodystrophy	tg_mgdl_ln	40	All	covart2d	all_vus
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	bmi_ln	40	All	t2d_caseonly	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2625	0.0011429	7	2	1	0.55271	-0.062538	0.10532	-0.59378	MODY_Extended	bmi_ln	40	All	t2d_caseonly	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	2625	0.0011429	23	3	3	0.20571	-0.13334	0.10534	-1.2658	MODY_Extended	bmi_ln	40	All	t2d_caseonly	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MODY_Extended	bmi_ln	40	All	t2d_caseonly	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	2625	0.0022857	9	3	2	0.035691	-0.15679	0.07461	-2.1015	MODY_Extended	bmi_ln	40	All	t2d_caseonly	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	2625	0.0038095	2	2	1	0.19002	0.076172	0.058108	1.3109	MODY_Extended	bmi_ln	40	All	t2d_caseonly	all_vus
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	6447	0.00046533	1	1	0	0.67656	-3.0916	7.4108	-0.41717	Lipodystrophy	hdl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	all_vus
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	36430	0.0001098	1	1	0	0.73264	-0.08216	0.24051	-0.34161	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	36430	5.49E-05	2	1	0	0.1602	0.47763	0.34009	1.4044	Lipodystrophy	tg_mgdl_ln	40	All	"covart2d_with_pre,covarlipidmeds"	pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	2468	0.0028363	8	5	3	0.42278	-10.583	13.2	-0.80175	MODY_Extended	ldl_mgdl	40	All	t2d_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	2468	0.00081037	5	2	2	0.058053	-46.785	24.673	-1.8962	MODY_Extended	ldl_mgdl	40	All	t2d_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	ldl_mgdl	40	All	t2d_caseonly	pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	6777	0.0014756	8	8	6	0.026996	-22.368	10.112	-2.2121	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	6777	0.00044267	5	3	3	0.033416	-39.226	18.438	-2.1275	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	6777	0.00014756	1	1	1	0.91	-4.1106	36.363	-0.11304	Lipodystrophy	ldl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	Lipodystrophy	ldl_mgdl	40	All	t2d_with_pre_caseonly	pathogenic
chr19	11100237	11131285	chr19:11100237-11131285_LDLR	chr19:11100237-11131285	LDLR	36419	0.14119	47	47	22	0.93132	-0.03772	0.43768	-0.086181	High_LDL	ldl_mgdl	40	All	"covart2d,covarlipidmeds"	non_pathogenic
chr1	55052701	55058549	chr1:55052701-55058549_PCSK9	chr1:55052701-55058549	PCSK9	36419	0.0031852	3	2	0	6.26E-09	-16.647	2.8647	-5.8111	High_LDL	ldl_mgdl	40	All	"covart2d,covarlipidmeds"	non_pathogenic
chr11	116790235	116790235	chr11:116790235-116790235_APOA5	chr11:116790235-116790235	APOA5	36430	2.75E-05	1	1	1	0.14015	2.1877	2.3098	2.1764	High_triglycerides	high_tg	40	All	covart2d	non_pathogenic
chr8	19954222	19962213	chr8:19954222-19962213_LPL	chr8:19954222-19962213	LPL	36430	0.19292	3	3	1	0	-0.36781	0.034131	124.16	High_triglycerides	high_tg	40	All	covart2d	non_pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	6777	0.00073779	6	3	2	0.46168	10.531	14.306	0.73612	Lipodystrophy	ldl_mgdl	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	non_pathogenic
chr2	21006629	21006629	chr2:21006629-21006629_APOB	chr2:21006629-21006629	APOB	36419	5.49E-05	1	1	0	0.14089	3.3631	2.0603	2.1682	Low_LDL	low_ldl	40	All	covart2d	all_vus
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2469	0.0012151	7	2	1	0.62776	0.14652	0.30213	0.48495	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	2469	0.0012151	23	3	3	0.27524	-0.32966	0.30208	-1.0913	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	2469	0.0024301	9	3	2	0.88376	-0.031316	0.21417	-0.14622	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	2469	0.00081004	1	1	0	0.0020153	1.1434	0.36987	3.0913	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	2469	0.0040502	2	2	1	0.12761	-0.25407	0.1667	-1.5241	MonogenicDM_all	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	2625	0.0026667	8	5	3	0.0086592	-0.18115	0.068952	-2.6272	MODY_Extended	bmi_ln	40	All	t2d_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	2625	0.0007619	5	2	2	0.26612	-0.14359	0.1291	-1.1123	MODY_Extended	bmi_ln	40	All	t2d_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	bmi_ln	40	All	t2d_caseonly	pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	2342	0.0029889	8	5	3	0.0051224	13.399	4.7821	2.8019	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	2342	0.00085397	5	2	2	0.20452	11.367	8.9567	1.2691	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	hdl_mgdl	40	All	t2d_caseonly	pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	38566	0.0002593	8	8	6	1.36E-09	4.8854	1.5296	36.732	MODY_Extended	t2d_with_pre	40	All		pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	38566	0.00012965	5	5	5	0.06124	1.6185	0.93489	3.5035	MODY_Extended	t2d_with_pre	40	All		pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	38566	2.59E-05	1	1	1	0.51518	1.1872	2.3101	0.42354	MODY_Extended	t2d_with_pre	40	All		pathogenic
chr8	19954222	19955874	chr8:19954222-19955874_LPL	chr8:19954222-19955874	LPL	36430	0.00096075	2	2	1	0.0031873	0.24396	0.082718	2.9493	High_triglycerides	tg_mgdl_adj_ln	40	All	covart2d_with_pre	all_vus
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	2469	0.0012151	6	2	1	0.044273	0.60807	0.30214	2.0125	Lipodystrophy	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr19	11100237	11129602	chr19:11100237-11129602_LDLR	chr19:11100237-11129602	LDLR	36419	0.0035146	32	32	17	0.018329	0.58487	0.23562	5.5645	High_LDL	high_ldl_adj	40	All	"covart2d,covarlipidmeds"	all_vus
chr1	55052701	55058549	chr1:55052701-55058549_PCSK9	chr1:55052701-55058549	PCSK9	36419	0.0031852	3	2	0	0.10372	-0.61362	0.41307	2.6474	High_LDL	high_ldl_adj	40	All	"covart2d,covarlipidmeds"	all_vus
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	2468	0.0028363	8	5	3	0.42278	-10.583	13.2	-0.80175	MonogenicDM_all	ldl_mgdl	40	All	t2d_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	2468	0.00081037	5	2	2	0.058053	-46.785	24.673	-1.8962	MonogenicDM_all	ldl_mgdl	40	All	t2d_caseonly	pathogenic
chr1	156138749	156138749	chr1:156138749-156138749_LMNA	chr1:156138749-156138749	LMNA	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl	40	All	t2d_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl	40	All	t2d_caseonly	pathogenic
chr3	12416865	12417037	chr3:12416865-12417037_PPARG	chr3:12416865-12417037	PPARG	NA	NA	2	0	0	NA	NA	NA	NA	MonogenicDM_all	ldl_mgdl	40	All	t2d_caseonly	pathogenic
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	6447	0.00046533	1	1	0	0.53826	-4.639	7.5372	-0.61548	Lipodystrophy	hdl_mgdl	40	All	t2d_with_pre_caseonly	all_vus
chr11	17404552	17412716	chr11:17404552-17412716_ABCC8	chr11:17404552-17412716	ABCC8	NA	NA	2	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr11	17387532	17387532	"chr11:17387532-17387532_ABCC8,KCNJ11"	chr11:17387532-17387532	"ABCC8,KCNJ11"	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr11	2159810	2159810	chr11:2159810-2159810_INS	chr11:2159810-2159810	INS	6777	0.00044267	1	1	0	0.5152	14.477	22.246	0.65079	Neonatal_Diabetes	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr11	17387211	17387211	chr11:17387211-17387211_KCNJ11	chr11:17387211-17387211	KCNJ11	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	ldl_mgdl_adj	40	All	t2d_with_pre_caseonly	non_pathogenic
chr2	21040937	21040937	chr2:21040937-21040937_APOB	chr2:21040937-21040937	APOB	36419	2.75E-05	1	1	1	0.013809	7.3678	2.4211	6.0624	Low_LDL	low_ldl	40	All	covart2d	non_pathogenic
chr1	55052648	55061557	chr1:55052648-55061557_PCSK9	chr1:55052648-55061557	PCSK9	36419	0.0010434	2	2	1	0.17906	2.7848	1.4563	1.8054	Low_LDL	low_ldl	40	All	covart2d	non_pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	2468	0.0012156	6	2	1	0.06715	43.971	24.009	1.8315	Lipodystrophy	ldl_mgdl_adj	40	All	t2d_caseonly	non_pathogenic
chr2	21006288	21006289	chr2:21006288-21006289_APOB	chr2:21006288-21006289	APOB	36419	0.00074137	2	2	1	8.66E-11	38.496	5.931	6.4907	High_LDL	ldl_mgdl	40	All	"covart2d,covarlipidmeds"	pathogenic
chr19	11100272	11120442	chr19:11100272-11120442_LDLR	chr19:11100272-11120442	LDLR	36419	0.0015651	35	32	19	5.14E-15	32.005	4.0893	7.8267	High_LDL	ldl_mgdl	40	All	"covart2d,covarlipidmeds"	pathogenic
chr1	156126910	156139769	chr1:156126910-156139769_LMNA	chr1:156126910-156139769	LMNA	38566	0.001115	6	6	1	0.35249	-0.4102	0.4684	0.86447	Lipodystrophy	t2d_with_pre	40	All		non_pathogenic
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	6779	0.0014751	8	8	6	0.010252	-0.40305	0.15696	-2.5679	MODY_Extended	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	6779	0.00044254	5	3	3	0.036111	-0.59993	0.28622	-2.0961	MODY_Extended	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	pathogenic
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	38566	7.78E-05	1	1	0	0.50017	-0.91626	1.7533	0.45457	MonogenicDM_all	t2d_with_pre	40	All		all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	38566	0.0012187	7	7	1	0.31177	0.35938	0.34834	1.0232	MonogenicDM_all	t2d_with_pre	40	All		all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	38566	0.0014521	23	23	13	0.84583	0.068235	0.35176	0.037807	MonogenicDM_all	t2d_with_pre	40	All		all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	38566	0.00020744	4	4	3	0.263	-1.3421	1.5617	1.2529	MonogenicDM_all	t2d_with_pre	40	All		all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	38566	0.0016076	9	9	4	0.12427	0.46813	0.29616	2.3627	MonogenicDM_all	t2d_with_pre	40	All		all_vus
chr1	156137679	156137679	chr1:156137679-156137679_LMNA	chr1:156137679-156137679	LMNA	38566	0.00080382	1	1	0	0.24408	-0.62065	0.58454	1.3569	MonogenicDM_all	t2d_with_pre	40	All		all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	38566	0.0042525	2	2	0	0.88439	0.029649	0.20393	0.021143	MonogenicDM_all	t2d_with_pre	40	All		all_vus
chr7	44147830	44153381	chr7:44147830-44153381_GCK	chr7:44147830-44153381	GCK	6779	0.0014751	8	8	6	0.010269	-0.40202	0.15659	-2.5674	MODY	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr12	120989032	120999262	chr12:120989032-120999262_HNF1A	chr12:120989032-120999262	HNF1A	6779	0.00044254	5	3	3	0.030386	-0.61837	0.28556	-2.1655	MODY	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr13	27920320	27920320	chr13:27920320-27920320_PDX1	chr13:27920320-27920320	PDX1	NA	NA	1	0	0	NA	NA	NA	NA	MODY	tg_mgdl_adj_ln	40	All	"t2d_with_pre_caseonly,covarlipidmeds"	pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2469	0.0020251	9	4	3	0.88922	0.032627	0.23421	0.1393	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	2469	0.0020251	29	4	3	0.076026	-0.41504	0.23383	-1.775	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	2469	0.0024301	11	3	2	0.88376	-0.031316	0.21417	-0.14622	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr13	27920190	27924574	chr13:27920190-27924574_PDX1	chr13:27920190-27924574	PDX1	2469	0.019441	5	4	1	0.42766	0.06054	0.076311	0.79333	MODY	tg_mgdl_adj_ln	40	All	"t2d_caseonly,covarlipidmeds"	non_pathogenic
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2469	0.0012151	7	2	1	0.62776	0.14652	0.30213	0.48495	MODY_Extended	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	2469	0.0012151	23	3	3	0.27524	-0.32966	0.30208	-1.0913	MODY_Extended	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MODY_Extended	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	2469	0.0024301	9	3	2	0.88376	-0.031316	0.21417	-0.14622	MODY_Extended	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	2469	0.0040502	2	2	1	0.12761	-0.25407	0.1667	-1.5241	MODY_Extended	tg_mgdl_ln	40	All	"t2d_caseonly,covarlipidmeds"	all_vus
chr19	11100237	11131285	chr19:11100237-11131285_LDLR	chr19:11100237-11131285	LDLR	36419	0.14119	47	47	22	0.1422	0.085352	0.057503	2.1539	High_LDL	high_ldl	40	All	covart2d	non_pathogenic
chr1	55052701	55058549	chr1:55052701-55058549_PCSK9	chr1:55052701-55058549	PCSK9	36419	0.0031852	3	2	0	0.19798	-0.56763	0.48367	1.6572	High_LDL	high_ldl	40	All	covart2d	non_pathogenic
chr11	116790406	116790946	chr11:116790406-116790946_APOA5	chr11:116790406-116790946	APOA5	36430	0.0010431	4	4	0	1.12E-06	1.6495	0.33129	23.712	High_triglycerides	high_tg	40	All	covart2d	pathogenic
chr8	19939486	19954336	chr8:19939486-19954336_LPL	chr8:19939486-19954336	LPL	36430	0.0004392	6	6	3	0.0050385	1.4431	0.51101	7.8656	High_triglycerides	high_tg	40	All	covart2d	pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	2469	0.0012151	7	2	1	0.8057	0.075421	0.30658	0.24601	MODY	tg_mgdl_adj_ln	40	All	t2d_caseonly	all_vus
chr12	120978797	120999604	chr12:120978797-120999604_HNF1A	chr12:120978797-120999604	HNF1A	2469	0.0012151	23	3	3	0.27861	-0.33229	0.30663	-1.0837	MODY	tg_mgdl_adj_ln	40	All	t2d_caseonly	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	MODY	tg_mgdl_adj_ln	40	All	t2d_caseonly	all_vus
chr20	44413714	44424123	chr20:44413714-44424123_HNF4A	chr20:44413714-44424123	HNF4A	2469	0.0024301	9	3	2	0.95504	-0.012258	0.21739	-0.056386	MODY	tg_mgdl_adj_ln	40	All	t2d_caseonly	all_vus
chr13	27920190	27920235	chr13:27920190-27920235_PDX1	chr13:27920190-27920235	PDX1	2469	0.0040502	2	2	1	0.19569	-0.21898	0.16919	-1.2943	MODY	tg_mgdl_adj_ln	40	All	t2d_caseonly	all_vus
chr8	19954222	19955874	chr8:19954222-19955874_LPL	chr8:19954222-19955874	LPL	36430	0.00096075	2	2	1	0.095466	0.61909	0.36711	2.7797	High_triglycerides	high_tg_adj	40	All	"covart2d,covarlipidmeds"	all_vus
chr2	21006288	21006289	chr2:21006288-21006289_APOB	chr2:21006288-21006289	APOB	36419	0.00074137	2	2	1	1.59E-11	44.647	6.6224	6.7418	High_LDL	ldl_mgdl_adj	40	All	"covart2d,covarlipidmeds"	pathogenic
chr19	11100272	11120442	chr19:11100272-11120442_LDLR	chr19:11100272-11120442	LDLR	36419	0.0015651	35	32	19	1.42E-19	41.34	4.5649	9.0561	High_LDL	ldl_mgdl_adj	40	All	"covart2d,covarlipidmeds"	pathogenic
chr11	17404552	17404552	chr11:17404552-17404552_ABCC8	chr11:17404552-17404552	ABCC8	NA	NA	1	0	0	NA	NA	NA	NA	Neonatal_Diabetes	bmi_ln	40	All	t2d_with_pre_caseonly	all_vus
chr17	37731634	37744785	chr17:37731634-37744785_HNF1B	chr17:37731634-37744785	HNF1B	NA	NA	4	0	0	NA	NA	NA	NA	Neonatal_Diabetes	bmi_ln	40	All	t2d_with_pre_caseonly	all_vus
chr16	56962097	56983406	chr16:56962097-56983406_CETP	chr16:56962097-56983406	CETP	34561	0.00043402	5	5	0	1.74E-07	18.014	3.4469	5.2262	High_HDL	hdl_mgdl	40	All	covart2d	non_pathogenic
chr2	21005653	21038086	chr2:21005653-21038086_APOB	chr2:21005653-21038086	APOB	36419	0.001318	24	23	13	5.66E-15	5.4771	0.48853	60.998	Low_LDL	low_ldl	40	All	covart2d	pathogenic
chr1	55039870	55061473	chr1:55039870-55061473_PCSK9	chr1:55039870-55061473	PCSK9	36419	0.0011807	16	16	10	0.18826	2.689	1.3997	1.7312	Low_LDL	low_ldl	40	All	covart2d	pathogenic
chr2	21005653	21038086	chr2:21005653-21038086_APOB	chr2:21005653-21038086	APOB	36419	0.001318	24	23	13	5.17E-43	-64.169	4.6611	-13.767	Low_LDL	ldl_mgdl	40	All	covart2d	pathogenic
chr1	55039870	55061473	chr1:55039870-55061473_PCSK9	chr1:55039870-55061473	PCSK9	36419	0.0011807	16	16	10	4.83E-09	-28.891	4.9349	-5.8545	Low_LDL	ldl_mgdl	40	All	covart2d	pathogenic
chr11	116790235	116790235	chr11:116790235-116790235_APOA5	chr11:116790235-116790235	APOA5	36430	2.75E-05	1	1	1	0.063821	0.90656	0.48911	1.8535	High_triglycerides	tg_mgdl_adj_ln	40	All	covart2d_with_pre	non_pathogenic
chr8	19954222	19962213	chr8:19954222-19962213_LPL	chr8:19954222-19962213	LPL	36430	0.19292	3	3	1	1.82E-55	-0.093862	0.0059728	-15.715	High_triglycerides	tg_mgdl_adj_ln	40	All	covart2d_with_pre	non_pathogenic
chr7	44145148	44153306	chr7:44145148-44153306_GCK	chr7:44145148-44153306	GCK	6779	0.0019177	9	7	3	0.35999	-0.12601	0.13765	-0.91544	MODY	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
chr12	120978797	121001097	chr12:120978797-121001097_HNF1A	chr12:120978797-121001097	HNF1A	6779	0.0019177	29	11	9	0.23895	-0.16229	0.1378	-1.1777	MODY	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
chr17	37705017	37744785	chr17:37705017-37744785_HNF1B	chr17:37705017-37744785	HNF1B	NA	NA	6	0	0	NA	NA	NA	NA	MODY	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
chr20	44413714	44424370	chr20:44413714-44424370_HNF4A	chr20:44413714-44424370	HNF4A	6779	0.0023602	11	5	3	0.91391	0.013429	0.12421	0.10812	MODY	tg_mgdl_ln	40	All	t2d_with_pre_caseonly	non_pathogenic
